,ID,N_VICTIMAS,FECHA,HORA,AAAA,MM,DD,HH,DIA_SEMANA,DIA_NOCHE,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,LONGITUD,LATITUD,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO
204,2017-0069,1,2017-05-24,14:15:00,2017,5,24,14,MIERCOLES,DIA,AV. GRAL. PAZ Y ULRICO SCHMIDL,AUTOPISTA,9,MOTO-SD,MOTO,SD,-58.52173071,-34.65997463,CONDUCTOR,MASCULINO,39,2017-05-29
205,2017-0070,1,2017-05-30,13:20:00,2017,5,30,13,MARTES,DIA,NUEVA YORK  3696,CALLE,11,PEATON-AUTO,PEATON,AUTO,-58.50791763,-34.59804273,PEATON,MASCULINO,80,2017-05-31
206,2017-0072,1,2017-06-03,23:20:00,2017,6,3,23,SABADO,NOCHE,AV. DE LOS CONSTITUYENTES Y VALLEJOS,AVENIDA,12,AUTO-AUTO,AUTO,AUTO,-58.49175088,-34.58226957,CONDUCTOR,MASCULINO,25,2017-06-03
207,2017-0073,1,2017-06-04,09:00:00,2017,6,4,9,DOMINGO,DIA,AV. CORRIENTES Y ECUADOR,AVENIDA,3,MOTO-AUTO,MOTO,AUTO,-58.40781467,-34.60425669,CONDUCTOR,MASCULINO,19,2017-06-04
208,2017-0074,1,2017-06-04,12:50:00,2017,6,4,12,DOMINGO,DIA,CASCO 133,CALLE,9,SD-SD,SD,SD,-58.52567073,-34.63787791,SD,MASCULINO,70,2017-06-04
209,2017-0075,1,2017-06-12,22:38:00,2017,6,12,22,LUNES,NOCHE,AV. DE MAYO Y AV. 9 DE JULIO,AVENIDA,1,PEATON-MOTO,PEATON,MOTO,-58.381542,-34.60906385,PEATON,MASCULINO,55,2017-06-12
210,2017-0076,1,2017-06-13,14:50:00,2017,6,13,14,MARTES,DIA,AV. RAMON CASTILLO Y CALLE 12,AVENIDA,2,PEATON-CARGAS,PEATON,CARGAS,-58.38526125,-34.5780581,PEATON,FEMENINO,30,2017-06-13
211,2017-0077,1,2017-06-17,23:45:00,2017,6,17,23,SABADO,NOCHE,FRAY JUSTO SANTAMARIA DE ORO 1930,CALLE,14,MOTO-CARGAS,MOTO,CARGAS,-58.42934104,-34.58451712,CONDUCTOR,FEMENINO,60,2017-06-18
212,2017-0079,1,2017-06-19,16:26:00,2017,6,19,16,LUNES,DIA,MEXICO Y DEAN FUNES,CALLE,3,MOTO-CARGAS,MOTO,CARGAS,-58.40657493,-34.61781124,CONDUCTOR,MASCULINO,33,2017-06-19
213,2017-0080,1,2017-06-22,10:15:00,2017,6,22,10,JUEVES,DIA,AV. JUAN B ALBERDI Y AV. ESCALADA,AVENIDA,9,PEATON-CARGAS,PEATON,CARGAS,-58.49525314,-34.64487785,PEATON,FEMENINO,95,2017-06-22
214,2017-0082,1,2017-06-25,22:40:00,2017,6,25,22,DOMINGO,NOCHE,AV. ENTRE RIOS Y AV. BRASIL,AVENIDA,4,PEATON-AUTO,PEATON,AUTO,-58.39092851,-34.62932696,PEATON,MASCULINO,36,2017-06-25
215,2017-0083,1,2017-07-04,00:25:00,2017,7,4,0,MARTES,NOCHE,AV. JUAN B ALBERDI Y GUARDIA NACIONAL,AVENIDA,9,MOTO-CARGAS,MOTO,CARGAS,-58.49603546,-34.64564271,CONDUCTOR,MASCULINO,37,2017-07-04
216,2017-0084,1,2017-07-05,12:49:00,2017,7,5,12,MIERCOLES,DIA,AV. DEL LIBERTADOR Y RODRIGUEZ PEÑA,AVENIDA,2,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38502878,-34.58703485,PEATON,FEMENINO,73,2017-07-05
217,2017-0085,1,2017-07-07,14:15:00,2017,7,7,14,VIERNES,DIA,TACUARI Y AV. MARTIN GARCIA,AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.37261143,-34.63150425,PEATON,MASCULINO,84,2017-07-07
218,2017-0086,1,2017-07-09,07:30:00,2017,7,9,7,DOMINGO,DIA,AV. RIVADAVIA Y MURGUIONDO,AVENIDA,9,PEATON-MOTO,PEATON,MOTO,-58.51876802,-34.63905965,PEATON,FEMENINO,30,2017-07-09
219,2017-0087,1,2017-07-10,10:45:00,2017,7,10,10,LUNES,DIA,24 DE NOVIEMBRE 390,CALLE,3,PEATON-AUTO,PEATON,AUTO,-58.41095567,-34.61516101,PEATON,FEMENINO,73,2017-07-10
220,2017-0088,1,2017-07-10,22:30:00,2017,7,10,22,LUNES,NOCHE,AV. PASEO COLON Y BRASIL,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.36797542,-34.62519403,PEATON,MASCULINO,43,2017-07-10
